"Oddyssey: Your Space, Your Way",,,"Early Access, Space, Cartoon, Atmospheric, Adventure, Retro, Action-Adventure, Funny, Strategy, Cartoony, Sci-fi, Cute, Fantasy, Building, Colorful, Casual, Comedy, Crafting, Strategy RPG, Futuristic"
Cosmoteer Demo,99,"28 Jun, 2019","Simulation, Strategy"
Soulash Demo,,"13 May, 2021",
Eternal Exodus Demo,,"10 Jun, 2021",
Ephesus,,COMING SOON,"Early Access, Action, Adventure, RPG, Simulation, Sandbox, Action-Adventure, Exploration, 3D, First-Person, Realistic, Third Person, Agriculture, Archery, Atmospheric, Building, Crafting, Fishing, Historical, Horses"
Escape Room Simulator,,Coming Soon,"Simulation, Indie, Casual, Puzzle, Moddable, Crafting, Hidden Object, Sandbox, First-Person, 3D, Building, Relaxing, Family Friendly, Programming, Science, Nonlinear, Experimental, Game Development, Sci-fi, Physics"
We. The Revolution Demo,,"17 May, 2021",Strategy
Eternal Exodus,,Late 2021,"RPG, Creature Collector, Pixel Graphics, Turn-Based, Turn-Based Strategy, JRPG, 2D, 1990's, Fantasy, Horror, Retro, Story Rich, Sci-fi, Crafting, Character Customization, Linear, Turn-Based Combat, Singleplayer, Demons, Indie"
Doggo Dig Down Demo,,"21 Feb, 2019","Indie, Casual"
The Shimmering Horizon and Cursed Blacksmith,,TBA,"Nudity, RPG, Mystery Dungeon, Turn-Based Tactics, Sexual Content, Souls-like, Story Rich, Dungeon Crawler, Turn-Based Strategy, Roguelike, JRPG, Anime, Crafting, Strategy, 2D, Cute, Pixel Graphics, Singleplayer, Resource Management, RPGMaker"
Raspberry Coast,,,"Casual, Fishing, 2.5D, Simulation, Visual Novel, Dating Sim, RPG, Cute, Life Sim, Romance, Exploration, Time Management, Cartoon, Colorful, Hand-drawn, Crafting, Family Friendly, LGBTQ+, Management, Relaxing"
Research Story,,TBA,"Farming Sim, Life Sim, Simulation, Agriculture, RPG, Building, Creature Collector, Pixel Graphics, Relaxing, Sandbox, Exploration, Collectathon, Base Building, Crafting, Open World, Casual, Cute, 2D, Singleplayer, Indie"
The Shimmering Horizon and Cursed Blacksmith Trial,,"16 Dec, 2020",
Football Story,,"22 Jul, 2022","RPG, Soccer, Exploration, Choose Your Own Adventure, Co-op, Funny, CRPG, Sports, PvE, PvP, Character Customization, 2D, Life Sim, Story Rich, Team-Based, Controller, Management, Artificial Intelligence, Crafting, 6DOF"
Drug Dealer Simulator Demo,199,"4 Mar, 2020","Action, Free to Play, Indie, Casual, Simulation"
Spiritfarer Demo,13,"12 Dec, 2019","Adventure, Indie, Simulation"
Fashion Designer,,Coming Soon,"Simulation, Indie, Design & Illustration, Singleplayer, Character Customization, Education, Relaxing, Crafting, Great Soundtrack, Sandbox, First-Person, Atmospheric, Realistic, Family Friendly, Management, Colorful, Cute, Inventory Management, Casual, Third Person"
HeatWave,,TBA - Add to Wishlist!,"Strategy RPG, Post-apocalyptic, Open World, Survival, Management, War, Tactical RPG, Turn-Based Tactics, Dystopian , Open World Survival Craft, Economy, RPG, Building, Strategy, Crafting, 3D, Action, Adventure, Simulation, Sandbox"
Rollercoaster Mechanic,,2021,"Simulation, Casual, Strategy, Indie, Building, Atmospheric, Destruction, Management, Crafting, Exploration, Relaxing, Funny, Singleplayer, Economy, Family Friendly, Sandbox, Open World, Colorful, Story Rich, Action"
Dungeons and Kingdoms,,2021,"Early Access, Strategy, City Builder, Colony Sim, Medieval, Adventure, Dungeon Crawler, RPG, Survival, Action RPG, Hack and Slash, Mystery Dungeon, First-Person, Third Person, Stylized, Building, Crafting, Dark Fantasy, Demons, Dragons"
Outlaw Driver Simulator,,TBA - WISHLIST NOW!,"Simulation, Racing, Automobile Sim, Driving, Sandbox, Life Sim, Combat Racing, Realistic, Underground, 3D, Third Person, First-Person, Dark, Crafting, Physics, Open World, Resource Management, Singleplayer, Education, Building"
Vampire Clans,,when the night come,"Action, Strategy, Vampire, Simulation, Base Building, Colony Sim, RPG, Sandbox, Singleplayer, Turn-Based Tactics, 2.5D, Character Customization, Economy, Resource Management, Management, Survival, Atmospheric, Building, Turn-Based Strategy, Crafting"
Battle Force 2249,,"3 Jan, 2022","Action, Shooter, Bullet Hell, Looter Shooter, Shoot 'Em Up, 2D, Futuristic, Sci-fi, Space, Choices Matter, Class-Based, Combat, Controller, Crafting, Female Protagonist, Inventory Management, Open World, PvE, Resource Management, Singleplayer"
Master of Magic,,2022,"RPG, Strategy, 4X, Strategy RPG, Turn-Based Strategy, Grand Strategy, Tactical RPG, Fantasy, Turn-Based Tactics, 3D, Colorful, Cute, 1990's, Building, Crafting, Dark Fantasy, Economy, Management, Medieval, Old School"
Soulash,,2022,"RPG, Traditional Roguelike, Roguelike, Fantasy, Destruction, Perma Death, Pixel Graphics, Moddable, Grid-Based Movement, Open World, Turn-Based Combat, Level Editor, Dark Fantasy, Loot, Crafting, Combat, Procedural Generation, Retro, Top-Down, Singleplayer"
Barbarian Kingdom,,Wishlist to get notice,"Action, Simulation, City Builder, Sandbox, RTS, Realistic, Building, Economy, Mythology, War, Tactical, Base Building, Character Customization, Crafting, Resource Management, Strategy, Singleplayer, Story Rich, Indie, Management"
Dungeon Overseer,,"6 Aug, 2021","Early Access, Strategy, Colony Sim, City Builder, Simulation, Immersive Sim, Building, God Game, RTS, Economy, Management, Base Building, Resource Management, Crafting, Fantasy, Action RTS, Sandbox, 3D, Colorful, Singleplayer"
Doodle God Universe,,Coming Soon,"Casual, Simulation, Puzzle, Education, Sandbox, God Game, Life Sim, 2D, Cute, Minimalist, Hand-drawn, Stylized, Colorful, Family Friendly, Crafting, Logic, Mythology, Science, Nature, Relaxing"
Farm&Fix 2020,,TBA,"Simulation, Building, Realistic, Management, Economy, Sandbox, Indie, Open World, Crafting, Exploration, Singleplayer, Strategy, Family Friendly, Atmospheric, Controller, Agriculture, Physics, Resource Management, Great Soundtrack, First-Person"
After the Fall®,,Late 2021,"Action, Adventure, Gore, VR, Co-op, FPS, Zombies, Action-Adventure, Shooter, Looter Shooter, Shoot 'Em Up, First-Person, Realistic, 1980s, Post-apocalyptic, Crafting, Survival Horror, Dystopian , Walking Simulator, Violent"
SMALLAND,,Coming Soon,"Early Access, Survival, Open World Survival Craft, Open World, PvP, Base Building, Building, Action-Adventure, Online Co-Op, Multiplayer, Co-op, Character Customization, RPG, City Builder, Third Person, First-Person, Action, Atmospheric, Crafting, Adventure"
Cosmoteer: Starship Architect & Commander,,2021,"Early Access, Simulation, Building, Space Sim, Real Time Tactics, PvP, PvE, Strategy, Sandbox, Base Building, 2D, Space, Management, Mining, Crafting, Physics, Multiplayer, Automation, Top-Down, City Builder"
MythBusters: The Game - Crazy Experiments Simulator,,Coming Soon,"Simulation, Action, Adventure, Crafting, Science, Atmospheric, Singleplayer, Building, Physics, Destruction, Funny, Relaxing, Strategy, Casual, First-Person, Walking Simulator, Family Friendly, Replay Value, Management, Education"
Farm Folks,,Coming Soon,"Early Access, Simulation, Casual, Agriculture, Farming, Multiplayer, Building, Exploration, Farming Sim, Sandbox, Dating Sim, Life Sim, Cute, Relaxing, Character Customization, Automation, Crafting, Co-op, Female Protagonist, Singleplayer"
Hell Architect,,2021,"City Builder, Colony Sim, Base Building, Sandbox, Management, God Game, Dark Humor, Building, Strategy, 2D, Dark Comedy, Cartoony, Demons, Economy, Comedy, Crafting, Resource Management, Singleplayer, Simulation, Indie"
Motorcycle Mechanic Simulator 2021,,Play free prologue!,"Simulation, Racing, Indie, Motorbike, Management, Sandbox, Driving, Casual, Singleplayer, Bikes, Realistic, First-Person, Building, Education, Crafting, Economy, Destruction, Memes, Strategy, Physics"
Three Little Bears,,Coming Soon,"Adventure, Indie, Education, Puzzle, Crafting, Hidden Object, Exploration, Magic, Singleplayer, Colorful, Choose Your Own Adventure, Cute, Character Customization, Family Friendly, Isometric, Inventory Management, Choices Matter, Multiple Endings, Linear, Minigames"
The Host,1,"31 Aug, 2020","Adventure, RPG, Indie, Action, 3D Fighter, Action-Adventure, Dungeon Crawler, Cute, Colorful, Dark, Dark Comedy, Character Customization, Choices Matter, Combat, Crafting, Hack and Slash, Multiple Endings, Open World, Singleplayer, Magic"
Black Skylands Demo,,"16 Jun, 2020","Action, Adventure, RPG"
Ultimate Racing 2D 2,,Q3 2021,"Racing, Simulation, Automobile Sim, Arcade, Combat Racing, Top-Down, Split Screen, Sports, Retro, Driving, Controller, Vehicular Combat, Crafting, PvP, 4 Player Local, Asynchronous Multiplayer, Local Multiplayer, Multiplayer, Singleplayer, 2D"
Ova Magica,,2022,"Farming Sim, Creature Collector, Turn-Based Combat, Agriculture, RPG, Life Sim, Indie, Casual, Cute, Colorful, Singleplayer, Relaxing, Mining, Romance, JRPG, 3D, Fishing, Crafting, Simulation, Building"
Host Demo,,"18 Jun, 2020","Adventure, RPG, Action-Adventure, Fighting, Dungeon Crawler, Cute, Dark, Dark Comedy, Character Customization, Choices Matter, Violent, Action, Crafting, Indie, Hack and Slash, Multiple Endings, Open World, Singleplayer"
Jungle House,,2021,"Nature, Management, Building, Action-Adventure, Family Friendly, Emotional, Life Sim, Realistic, Cinematic, 3D, 3D Vision, First-Person, Relaxing, Simulation, Atmospheric, Singleplayer, Base Building, City Builder, Crafting, Inventory Management"
Wastenauts,,"soon but not, like, Too Soon.","Card Game, Post-apocalyptic, Comic Book, Adventure, Party-Based RPG, Strategy, RPG, Robots, 2D, Colorful, Dark Humor, Mechs, Offroad, Steampunk, Class-Based, Crafting, Combat, Deckbuilding, PvE, Resource Management"
Aigor Escape from Bishop,1,"25 Dec, 2019","Adventure, Indie, Sexual Content, Horror, Point & Click, Crafting, Comedy, Exploration, Funny, Atmospheric, Mystery, Classic"
"Pick, shoot, repeat!",,"21 Jan, 2020","Action, Shooter, Gun Customization, 2D, Sci-fi, Singleplayer, Futuristic, 2D Platformer, Indie, Survival, Crafting, Deckbuilding"
Golden Rails: Small Town Story,8,"14 Jan, 2021","Casual, Time Management, Strategy, Point & Click, Management, 2D, Top-Down, Isometric, Cute, Relaxing, Funny, Colorful, Western, Family Friendly, Nature, Adventure, Crafting, Resource Management, Singleplayer, Indie"
Fabrication,,"11 Dec, 2020","RPG, JRPG, Action-Adventure, 2D, Story Rich, Funny, Action, Linear, Turn-Based Combat, Anime, Colorful, Pixel Graphics, Fantasy, Magic, Sci-fi, Science, Crafting, Adventure, Emotional, Futuristic"
Survival Planet,1,"26 Mar, 2018","Adventure, Indie, Early Access, Violent, Base Building, Hunting, Survival, Crafting"
The Capture Worlds,7,"19 Apr, 2018","Adventure, Early Access, Action, Indie, RPG, Casual, Building, Moddable, Fantasy, Base Building, Fishing, Agriculture, Open World, Crafting, Real-Time, Singleplayer, Cartoony, Mod, Mining, Survival"
Eggineer Demo,,"31 Jan, 2021",
Outer Space Shack,,Jun 2022,"Simulation, Space, City Builder, Science, Base Building, Colony Sim, Space Sim, 3D, Crafting, Procedural Generation, Resource Management, Singleplayer"
TheWorld,,夏季,"Massively Multiplayer, Indie, Simulation, Gore, Violent, Nudity, Sandbox, Building, Survival, Co-op, Crafting, Sci-fi"
Asteroid Impact Survival,,TBA,"Action, Simulation, Sandbox, Time Management, 3D, First-Person, Post-apocalyptic, Base Building, Crafting, Physics, Resource Management, Singleplayer"
Juno Demo,,"13 May, 2021",
Juno,,"30 Dec, 2022","Action, RPG, JRPG, RTS, Strategy RPG, Choose Your Own Adventure, Tactical RPG, 2D, Pixel Graphics, Crafting, Adventure, Fantasy, Strategy, Retro, Tactical, Open World, Singleplayer"
CHR$(143) Demo,,"21 Jul, 2021",
Bygone Dreams,,2021,"Adventure, Action RPG, Action-Adventure, 3D, Third Person, Fantasy, Magic, Combat, Crafting, RPG, Action, Nudity, Sexual Content, PvE, Story Rich, Singleplayer"
CHR$(143) Demo,,"21 Jul, 2021",
Bygone Dreams,,2021,"Adventure, Action RPG, Action-Adventure, 3D, Third Person, Fantasy, Magic, Combat, Crafting, RPG, Action, Nudity, Sexual Content, PvE, Story Rich, Singleplayer"
Biker Garage Mechanic Simulator - Junkyard DLC,,"16 Jan, 2020","Simulation, Racing, Indie, Automobile Sim, Management, Realistic, Crafting, Education, Building, Driving, Relaxing, Open World, First-Person, Physics, Casual, Singleplayer"
For a Vast Future,,Late 2021,"RPG, Adventure, JRPG, Exploration, 2D, Minimalist, Pixel Graphics, Top-Down, Choices Matter, Crafting, Open World, Indie, Turn-Based Combat, Singleplayer, Conspiracy, Dystopian , Retro"
CHR$(143),,Aug 2021,"Automation, Building, Physics, Puzzle, Programming, Logic, 2D, Pixel Graphics, 1980s, Retro, Crafting, Simulation, Grid-Based Movement, Level Editor, Singleplayer, Adventure, Resource Management"
Casus,1,"21 Aug, 2020","Dungeon Crawler, Turn-Based Combat, Grid-Based Movement, Strategy, Adventure, RPG, Indie, First-Person, 3D, Stylized, Colorful, Post-apocalyptic, Crafting, Singleplayer, Exploration, Difficult, Turn-Based Strategy"
Virus Remedium,,To be announced,"Action, Indie, Casual, Relaxing, FPS, Open World, Crafting, Tactical, Shooter, Multiplayer, Combat, Singleplayer, Destruction, Inventory Management, Hunting, Looter Shooter"
Stouthollow Tales,,Coming Soon,"JRPG, RPG, Exploration, Management, Building, 2D, Conversation, Pixel Graphics, Economy, Early Access, Indie, Crafting, Old School, Singleplayer, Simulation, Fishing, Casual"
Nova Genetics,5,"26 Mar, 2021","RPG, Adventure, Survival, Base Building, Open World, Horror, Survival Horror, 3D, Realistic, Third Person, Dark, Sci-fi, Zombies, Artificial Intelligence, Building, Crafting, PvE, Resource Management, Singleplayer, Early Access"
Craft Elements,1,"19 Dec, 2019","Indie, Simulation, Strategy, Puzzle, Casual, Building, Crafting, Sandbox, Resource Management, Singleplayer, Procedural Generation, Stylized, FPS"
XYLITH - Hostile Planet,1,"7 Mar, 2020","Action, Indie, Adventure, Procedural Generation, Replay Value, Platformer, 2D, Shooter, Side Scroller, 2D Platformer, Creature Collector, Pixel Graphics, Retro, Sci-fi, Crafting, Mining, Singleplayer, Combat, Exploration, Survival"
Genesis Online,1944,"10 Nov, 2015","Free to Play, Survival, Multiplayer, Sandbox, Open World, Action, Adventure, First-Person, Co-op, Building, Crafting, Singleplayer, Massively Multiplayer, Difficult, Sexual Content, Zombies, Voxel, Shooter, Story Rich, Simulation"
Arcanbreak,5,"30 Oct, 2020","Investigation, Exploration, Point & Click, Stealth, 2D, Story Rich, Detective, Lore-Rich, Pixel Graphics, Crime, Dark Fantasy, Fantasy, Magic, Atmospheric, Adventure, Singleplayer, Mystery, Short, Retro, Crafting"
Hazordhu,4,"26 Mar, 2021","Early Access, Open World, Adventure, Building, Exploration, Sandbox, Medieval, Fantasy, Pixel Graphics, Multiplayer, Action, 2D, RPG, Immersive Sim, Top-Down, Open World Survival Craft, Relaxing, Survival, Archery, Combat"
Survive Avalon,1,"31 May, 2021","Action, Survival, Open World, Adventure, Survival Horror, Shooter, Zombies, Horror, Fantasy, Sandbox, FPS, Looter Shooter, 3D, First-Person, Crafting, PvE, Singleplayer"
Biosys Inc,5,"14 Nov, 2020","Indie, Simulation, Adventure, RPG, Building, Exploration, Management, God Game, Colony Sim, Immersive Sim, 3D, Atmospheric, Education, Relaxing, Crafting, Procedural Generation, Resource Management, Singleplayer, Early Access"
Wild Workshop,1,"28 Jan, 2021","Casual, Simulation, Farming Sim, Pixel Graphics, Exploration, Building, Mining, Life Sim, Creature Collector, Character Customization, Cute, Colorful, Relaxing, Comedy, Nature, Agriculture, Crafting, 2D, Fishing, Resource Management"
"La légende des Diamétis, la quête de Chloé",1,"25 Jan, 2021","Action, Adventure, RPG, Action RPG, JRPG, 2D, Cute, Fantasy, Post-apocalyptic, Sci-fi, Indie, Casual, Turn-Based Combat, Crafting, Singleplayer"
Birds Aren't Real,,"12 Jan, 2022","Action, Adventure, Arcade, Shoot 'Em Up, Cartoony, First-Person, Comedy, Dark Humor, Combat, Violent, Crafting, Open World, Stealth"
Survivor Squad Demo,25,"7 Jul, 2014","Strategy, Action, Indie, Zombies"
Discoverer,,,"Action, Adventure, RPG, Action RPG, CRPG, Top-Down, 3D, Fantasy, Base Building, Combat, Crafting, Singleplayer, Exploration"
Make A Jigsaw Puzzle : Non-VR Mode,,"1 Feb, 2019","Indie, Casual, Simulation, Relaxing, Puzzle, Crafting, Board Game, Physics, Singleplayer, Puzzle Platformer, Level Editor, Tabletop, Clicker"
Nightron Wars,,"29 Jul, 2021","Action, 3D Fighter, Action-Adventure, Shooter, FPS, Third-Person Shooter, First-Person, Third Person, Combat, Early Access, Crafting, Multiplayer, Singleplayer"
Lightmare Castle,5,"1 Nov, 2019","Adventure, Indie, RPG, Fantasy, Horror, Early Access, Psychological Horror, Story Rich, Gothic, Thriller, Medieval, Dark Fantasy, Action, Survival Horror, Drama, Dark, Atmospheric, Crafting, Surreal, Puzzle"
Degradation(Alpha),,"14 Mar, 2021","Early Access, Action, Action Roguelike, 3D Fighter, Roguelike, Wargame, Shoot 'Em Up, Third-Person Shooter, 3D, Third Person, Driving, Mechs, Military, Post-apocalyptic, Sci-fi, Tactical, Tanks, War, Choices Matter, Combat"
Zombrio,5,"17 Dec, 2020","Early Access, Building, Strategy, Colony Sim, Base Building, Open World Survival Craft, Zombies, Casual, Auto Battler, Open World, Action, Survival, City Builder, Medieval, Survival Horror, Post-apocalyptic, Automation, Management, Crafting, Resource Management"
